geneID;pegID;gFam
CH063_00690T0;0005.peg.690;gfam_3811
CT04_11205;1001.peg.11205;gfam_3811
CBS495_10530;1002.peg.10530;gfam_3811
CBS130_11241;1003.peg.11241;gfam_3811
CBS127_08658;1004.peg.8658;gfam_3811
CBS168_03106;1005.peg.3106;gfam_3811
GLRG_04303T0;0001.peg.4303;gfam_3819
CGGC5_9436;0002.peg.9402;gfam_3819
CS_00954;0004.peg.954;gfam_3819
CH063_00083T0;0005.peg.83;gfam_3819
CT04_11201;1001.peg.11201;gfam_3819
CBS495_10521;1002.peg.10521;gfam_3819
CBS130_11232;1003.peg.11232;gfam_3819
CBS127_08686;1004.peg.8686;gfam_3819
CBS168_03115;1005.peg.3115;gfam_3819
Cob_09433;0003.peg.9429;gfam_3819
GLRG_04304T0;0001.peg.4304;gfam_3820
CS_00953;0004.peg.953;gfam_3820
CH063_00082T0;0005.peg.82;gfam_3820
CT04_11206;1001.peg.11206;gfam_3820
CBS495_10520;1002.peg.10520;gfam_3820
CBS130_11231;1003.peg.11231;gfam_3820
CBS127_08685;1004.peg.8685;gfam_3820
CBS168_03116;1005.peg.3116;gfam_3820
CGGC5_6965;0002.peg.6940;gfam_3820
Cob_09416;0003.peg.9412;gfam_3820
GLRG_04317T0;0001.peg.4317;gfam_3827
CGGC5_9440;0002.peg.9406;gfam_3827
CS_00942;0004.peg.942;gfam_3827
CH063_08400T0;0005.peg.8400;gfam_3827
CT04_02869;1001.peg.2869;gfam_3827
CBS495_10507;1002.peg.10507;gfam_3827
CBS130_11218;1003.peg.11218;gfam_3827
CBS127_08672;1004.peg.8672;gfam_3827
CBS168_03129;1005.peg.3129;gfam_3827
GLRG_04319T0;0001.peg.4319;gfam_3828
CGGC5_9438;0002.peg.9404;gfam_3828
Cob_09431;0003.peg.9427;gfam_3828
CS_00941;0004.peg.941;gfam_3828
CH063_06936T0;0005.peg.6936;gfam_3828
CT04_11204;1001.peg.11204;gfam_3828
CBS495_10505;1002.peg.10505;gfam_3828
CBS130_11216;1003.peg.11216;gfam_3828
CBS127_08670;1004.peg.8670;gfam_3828
CBS168_03131;1005.peg.3131;gfam_3828
CS_00933;0004.peg.933;gfam_3832
CT04_02880;1001.peg.2880;gfam_3832
CT04_05594;1001.peg.5594;gfam_3836
GLRG_04340T0;0001.peg.4340;gfam_3838
CGGC5_11505;0002.peg.11462;gfam_3838
Cob_09588;0003.peg.9584;gfam_3838
CS_00923;0004.peg.923;gfam_3838
CH063_07063T0;0005.peg.7063;gfam_3838
CT04_12262;1001.peg.12262;gfam_3838
CBS495_08739;1002.peg.8739;gfam_3838
CBS130_01451;1003.peg.1451;gfam_3838
CBS127_05501;1004.peg.5501;gfam_3838
CBS168_03151;1005.peg.3151;gfam_3838
CGGC5_5676;0002.peg.5660;gfam_3844
GLRG_04374T0;0001.peg.4374;gfam_3855
Cob_11806;0003.peg.11801;gfam_3855
CS_04939;0004.peg.4939;gfam_3855
CH063_06562T0;0005.peg.6562;gfam_3855
CT04_05105;1001.peg.5105;gfam_3855
CBS495_10853;1002.peg.10853;gfam_3855
CBS130_10091;1003.peg.10091;gfam_3855
CBS127_04108;1004.peg.4108;gfam_3855
CBS168_09966;1005.peg.9966;gfam_3855
GLRG_04389T0;0001.peg.4389;gfam_3863
CGGC5_5553;0002.peg.5539;gfam_3863
CS_04953;0004.peg.4953;gfam_3863
CT04_05118;1001.peg.5118;gfam_3863
CBS495_10839;1002.peg.10839;gfam_3863
CBS127_04093;1004.peg.4093;gfam_3863
GLRG_04392T0;0001.peg.4392;gfam_3866
CGGC5_5556;0002.peg.5542;gfam_3866
Cob_05877;0003.peg.5874;gfam_3866
CS_04956;0004.peg.4956;gfam_3866
CH063_00845T0;0005.peg.845;gfam_3866
CT04_05099;1001.peg.5099;gfam_3866
CBS495_10836;1002.peg.10836;gfam_3866
CBS130_10109;1003.peg.10109;gfam_3866
CBS127_04090;1004.peg.4090;gfam_3866
CBS168_09948;1005.peg.9948;gfam_3866
GLRG_04405T0;0001.peg.4405;gfam_3875
CGGC5_3284;0002.peg.3276;gfam_3875
Cob_08007;0003.peg.8003;gfam_3875
CS_03847;0004.peg.3847;gfam_3875
CH063_09013T0;0005.peg.9013;gfam_3875
CT04_11395;1001.peg.11395;gfam_3875
CBS495_06035;1002.peg.6035;gfam_3875
CBS130_01017;1003.peg.1017;gfam_3875
CBS127_04078;1004.peg.4078;gfam_3875
CBS168_10086;1005.peg.10086;gfam_3875
Cob_00475;0003.peg.475;gfam_3882
GLRG_04434T0;0001.peg.4434;gfam_3896
CGGC5_6430;0002.peg.6409;gfam_3896
Cob_08050;0003.peg.8046;gfam_3896
CS_05521;0004.peg.5521;gfam_3896
CH063_10348T0;0005.peg.10348;gfam_3896
CT04_03616;1001.peg.3616;gfam_3896
CBS495_12992;1002.peg.12992;gfam_3896
CBS130_00984;1003.peg.984;gfam_3896
CBS127_04045;1004.peg.4045;gfam_3896
CBS168_10053;1005.peg.10053;gfam_3896
GLRG_04440T0;0001.peg.4440;gfam_3901
GLRG_04446T0;0001.peg.4446;gfam_3905
Cob_08035;0003.peg.8031;gfam_3905
CS_05533;0004.peg.5533;gfam_3905
CH063_06201T0;0005.peg.6201;gfam_3905
CT04_06822;1001.peg.6822;gfam_3905
CBS495_09001;1002.peg.9001;gfam_3905
CBS130_09378;1003.peg.9378;gfam_3905
CBS127_02594;1004.peg.2594;gfam_3905
CBS168_09795;1005.peg.9795;gfam_3905
GLRG_04479T0;0001.peg.4479;gfam_3916
CH063_00399T0;0005.peg.399;gfam_3928
CT04_09763;1001.peg.9763;gfam_3928
GLRG_00045T0;0001.peg.45;gfam_3929
CH063_08294T0;0005.peg.8294;gfam_3929
CT04_06319;1001.peg.6319;gfam_3929
CBS495_01984;1002.peg.1984;gfam_3929
CBS130_06890;1003.peg.6890;gfam_3929
CBS127_00632;1004.peg.632;gfam_3929
CBS168_10766;1005.peg.10766;gfam_3929
GLRG_04502T0;0001.peg.4502;gfam_3931
CGGC5_7088;0002.peg.7063;gfam_3931
Cob_12327;0003.peg.12322;gfam_3931
CS_03320;0004.peg.3320;gfam_3931
CH063_00402T0;0005.peg.402;gfam_3931
CT04_09740;1001.peg.9740;gfam_3931
CBS495_05953;1002.peg.5953;gfam_3931
CBS130_12831;1003.peg.12831;gfam_3931
CBS127_02543;1004.peg.2543;gfam_3931
CBS168_09258;1005.peg.9258;gfam_3931
GLRG_04503T0;0001.peg.4503;gfam_3932
Cob_12328;0003.peg.12323;gfam_3932
CS_03321;0004.peg.3321;gfam_3932
CH063_00403T0;0005.peg.403;gfam_3932
CT04_12886;1001.peg.12885;gfam_3932
CBS495_05954;1002.peg.5954;gfam_3932
CBS130_12830;1003.peg.12830;gfam_3932
CBS127_02542;1004.peg.2542;gfam_3932
CBS168_09259;1005.peg.9259;gfam_3932
CT04_09747;1001.peg.9747;gfam_3936
GLRG_04514T0;0001.peg.4514;gfam_3941
CGGC5_7103;0002.peg.7078;gfam_3941
CS_03331;0004.peg.3331;gfam_3941
CT04_12892;1001.peg.12891;gfam_3941
CBS495_05964;1002.peg.5964;gfam_3941
CBS130_04417;1003.peg.4417;gfam_3941
CBS127_02532;1004.peg.2532;gfam_3941
CBS168_09269;1005.peg.9269;gfam_3941
GLRG_04527T0;0001.peg.4527;gfam_3948
CGGC5_5318;0002.peg.5304;gfam_3948
Cob_12299;0003.peg.12294;gfam_3948
CS_03345;0004.peg.3345;gfam_3948
CH063_10084T0;0005.peg.10084;gfam_3948
CT04_12883;1001.peg.12882;gfam_3948
CBS495_05976;1002.peg.5976;gfam_3948
CBS130_04405;1003.peg.4405;gfam_3948
CBS127_02520;1004.peg.2520;gfam_3948
CBS168_09281;1005.peg.9281;gfam_3948
GLRG_04568T0;0001.peg.4568;gfam_3965
CGGC5_9933;0002.peg.9898;gfam_3965
Cob_12238;0003.peg.12233;gfam_3965
CH063_02638T0;0005.peg.2638;gfam_3965
CT04_12532;1001.peg.12532;gfam_3965
CGGC5_12282;0002.peg.12238;gfam_3974
CS_12610;0004.peg.12610;gfam_3974
CT04_07629;1001.peg.7629;gfam_3974
CBS495_10464;1002.peg.10464;gfam_3974
CBS130_12388;1003.peg.12388;gfam_3974
CBS127_11710;1004.peg.11710;gfam_3974
CBS168_11730;1005.peg.11730;gfam_3974
GLRG_04601T0;0001.peg.4601;gfam_3985
CGGC5_12294;0002.peg.12250;gfam_3985
Cob_13165;0003.peg.13160;gfam_3985
CS_03266;0004.peg.3266;gfam_3985
CH063_13770T0;0005.peg.13770;gfam_3985
CT04_07628;1001.peg.7628;gfam_3985
CBS495_10478;1002.peg.10478;gfam_3985
CBS130_12402;1003.peg.12402;gfam_3985
CBS127_11696;1004.peg.11696;gfam_3985
CBS168_11716;1005.peg.11716;gfam_3985
Cob_13164;0003.peg.13159;gfam_3986
CS_03267;0004.peg.3267;gfam_3986
CS_03268;0004.peg.3268;gfam_3987
Cob_05382;0003.peg.5379;gfam_3991
CS_05277;0004.peg.5277;gfam_3991
CH063_06044T0;0005.peg.6044;gfam_3991
CT04_12784;1001.peg.12783;gfam_3991
CBS495_10765;1002.peg.10765;gfam_3991
CBS130_06446;1003.peg.6446;gfam_3991
CBS127_01330;1004.peg.1330;gfam_3991
CBS168_11281;1005.peg.11281;gfam_3991
CS_09810;0004.peg.9810;gfam_4008
GLRG_04637T0;0001.peg.4637;gfam_4012
Cob_13090;0003.peg.13085;gfam_4012
CS_09816;0004.peg.9816;gfam_4012
CT04_00721;1001.peg.721;gfam_4012
CBS495_00929;1002.peg.929;gfam_4012
CBS130_10971;1003.peg.10971;gfam_4012
CBS127_11659;1004.peg.11659;gfam_4012
CBS168_06303;1005.peg.6303;gfam_4012
GLRG_04678T0;0001.peg.4678;gfam_4041
CGGC5_12560;0002.peg.12514;gfam_4041
Cob_13068;0003.peg.13063;gfam_4041
CS_12340;0004.peg.12340;gfam_4041
CH063_05110T0;0005.peg.5110;gfam_4041
CT04_00786;1001.peg.786;gfam_4041
CBS495_00884;1002.peg.884;gfam_4041
CBS130_03916;1003.peg.3916;gfam_4041
CBS127_01699;1004.peg.1699;gfam_4041
CBS168_06348;1005.peg.6348;gfam_4041
GLRG_04684T0;0001.peg.4684;gfam_4045
CGGC5_10516;0002.peg.10476;gfam_4045
Cob_13054;0003.peg.13049;gfam_4045
CS_09761;0004.peg.9761;gfam_4045
CH063_01202T0;0005.peg.1202;gfam_4045
CT04_10736;1001.peg.10736;gfam_4045
CBS495_00875;1002.peg.875;gfam_4045
CBS130_03925;1003.peg.3925;gfam_4045
CBS127_01689;1004.peg.1689;gfam_4045
CBS168_06357;1005.peg.6357;gfam_4045
GLRG_04685T0;0001.peg.4685;gfam_4046
CGGC5_10517;0002.peg.10477;gfam_4046
Cob_13055;0003.peg.13050;gfam_4046
CS_09762;0004.peg.9762;gfam_4046
CH063_01203T0;0005.peg.1203;gfam_4046
CT04_00808;1001.peg.808;gfam_4046
CBS495_00874;1002.peg.874;gfam_4046
CBS130_03926;1003.peg.3926;gfam_4046
CBS127_01688;1004.peg.1688;gfam_4046
CBS168_06358;1005.peg.6358;gfam_4046
GLRG_04688T0;0001.peg.4688;gfam_4048
CGGC5_10530;0002.peg.10490;gfam_4048
Cob_13046;0003.peg.13041;gfam_4048
CS_09766;0004.peg.9766;gfam_4048
CH063_08038T0;0005.peg.8038;gfam_4048
CT04_00805;1001.peg.805;gfam_4048
CBS495_00870;1002.peg.870;gfam_4048
CBS130_03931;1003.peg.3931;gfam_4048
CBS127_01684;1004.peg.1684;gfam_4048
CBS168_06362;1005.peg.6362;gfam_4048
GLRG_04727T0;0001.peg.4727;gfam_4061
CGGC5_11841;0002.peg.11798;gfam_4061
Cob_13033;0003.peg.13028;gfam_4061
CS_08080;0004.peg.8080;gfam_4061
CH063_10002T0;0005.peg.10002;gfam_4061
CT04_00838;1001.peg.838;gfam_4061
CBS495_00839;1002.peg.839;gfam_4061
CBS130_03962;1003.peg.3962;gfam_4061
CBS127_01653;1004.peg.1653;gfam_4061
CBS168_07037;1005.peg.7037;gfam_4061
Cob_10907;0003.peg.10903;gfam_4064
GLRG_04815T0;0001.peg.4815;gfam_4093
CGGC5_1308;0002.peg.1306;gfam_4093
Cob_08921;0003.peg.8917;gfam_4093
CS_01922;0004.peg.1922;gfam_4093
CH063_12464T0;0005.peg.12464;gfam_4093
CT04_01229;1001.peg.1229;gfam_4093
CBS495_03462;1002.peg.3462;gfam_4093
CBS130_03441;1003.peg.3441;gfam_4093
CBS127_09922;1004.peg.9922;gfam_4093
CBS168_01406;1005.peg.1406;gfam_4093
GLRG_04825T0;0001.peg.4825;gfam_4095
CGGC5_8900;0002.peg.8869;gfam_4095
Cob_09025;0003.peg.9021;gfam_4095
CS_05131;0004.peg.5131;gfam_4095
CH063_09571T0;0005.peg.9571;gfam_4095
CT04_01228;1001.peg.1228;gfam_4095
CBS495_03474;1002.peg.3474;gfam_4095
CBS130_03429;1003.peg.3429;gfam_4095
CBS127_09910;1004.peg.9910;gfam_4095
CBS168_01418;1005.peg.1418;gfam_4095
CGGC5_8898;0002.peg.8867;gfam_4098
Cob_09022;0003.peg.9018;gfam_4098
GLRG_04873T0;0001.peg.4873;gfam_4120
Cob_08977;0003.peg.8973;gfam_4120
CS_05098;0004.peg.5098;gfam_4120
CH063_08005T0;0005.peg.8005;gfam_4120
CT04_12187;1001.peg.12187;gfam_4120
CBS495_00952;1002.peg.952;gfam_4120
CBS130_03877;1003.peg.3877;gfam_4120
CBS127_08141;1004.peg.8141;gfam_4120
CBS168_00724;1005.peg.724;gfam_4120
GLRG_08854T0;0001.peg.8854;gfam_4120
GLRG_04934T0;0001.peg.4934;gfam_4161
CGGC5_3873;0002.peg.3864;gfam_4161
Cob_09117;0003.peg.9113;gfam_4161
CS_04049;0004.peg.4049;gfam_4161
CH063_06917T0;0005.peg.6917;gfam_4161
CT04_10699;1001.peg.10699;gfam_4161
CBS495_01020;1002.peg.1020;gfam_4161
CBS130_00398;1003.peg.398;gfam_4161
CBS127_01368;1004.peg.1368;gfam_4161
CBS168_00793;1005.peg.793;gfam_4161
GLRG_00496T0;0001.peg.496;gfam_4174
CGGC5_5437;0002.peg.5423;gfam_4174
Cob_10876;0003.peg.10872;gfam_4174
CH063_03182T0;0005.peg.3182;gfam_4174
CT04_04352;1001.peg.4352;gfam_4174
CBS495_02901;1002.peg.2901;gfam_4174
CBS130_00082;1003.peg.82;gfam_4174
CBS127_03219;1004.peg.3219;gfam_4174
CBS168_04887;1005.peg.4887;gfam_4174
GLRG_04964T0;0001.peg.4964;gfam_4177
CGGC5_826;0002.peg.825;gfam_4177
Cob_04251;0003.peg.4249;gfam_4177
CS_06075;0004.peg.6075;gfam_4177
CH063_11839T0;0005.peg.11839;gfam_4177
CT04_06742;1001.peg.6742;gfam_4177
CBS495_01049;1002.peg.1049;gfam_4177
CBS130_00369;1003.peg.369;gfam_4177
CBS127_01397;1004.peg.1397;gfam_4177
CBS168_00822;1005.peg.822;gfam_4177
GLRG_04972T0;0001.peg.4972;gfam_4182
CGGC5_832;0002.peg.831;gfam_4182
Cob_04243;0003.peg.4241;gfam_4182
CS_06082;0004.peg.6082;gfam_4182
CH063_10672T0;0005.peg.10672;gfam_4182
CT04_06740;1001.peg.6740;gfam_4182
CBS495_01057;1002.peg.1057;gfam_4182
CBS130_00361;1003.peg.361;gfam_4182
CBS127_01405;1004.peg.1405;gfam_4182
CBS168_00830;1005.peg.830;gfam_4182
Cob_09177;0003.peg.9173;gfam_4185
GLRG_00498T0;0001.peg.498;gfam_4186
CGGC5_5439;0002.peg.5425;gfam_4186
CS_07879;0004.peg.7879;gfam_4186
CH063_02073T0;0005.peg.2073;gfam_4186
CT04_04340;1001.peg.4340;gfam_4186
CBS495_02899;1002.peg.2899;gfam_4186
CBS130_00084;1003.peg.84;gfam_4186
CBS127_03217;1004.peg.3217;gfam_4186
CBS168_04889;1005.peg.4889;gfam_4186
Cob_09153;0003.peg.9149;gfam_4204
GLRG_05009T0;0001.peg.5009;gfam_4207
CGGC5_3835;0002.peg.3826;gfam_4207
Cob_09157;0003.peg.9153;gfam_4207
CS_06737;0004.peg.6737;gfam_4207
CH063_03636T0;0005.peg.3636;gfam_4207
CT04_12827;1001.peg.12826;gfam_4207
CBS495_01093;1002.peg.1093;gfam_4207
CBS130_00325;1003.peg.325;gfam_4207
CBS127_01441;1004.peg.1441;gfam_4207
CBS168_00866;1005.peg.866;gfam_4207
CS_06744;0004.peg.6744;gfam_4214
CT04_09047;1001.peg.9047;gfam_4214
GLRG_00503T0;0001.peg.503;gfam_4224
CGGC5_5444;0002.peg.5430;gfam_4224
Cob_10870;0003.peg.10866;gfam_4224
CS_07884;0004.peg.7884;gfam_4224
CH063_02104T0;0005.peg.2104;gfam_4224
CT04_04332;1001.peg.4332;gfam_4224
CBS495_02894;1002.peg.2894;gfam_4224
CBS130_00089;1003.peg.89;gfam_4224
CBS127_03212;1004.peg.3212;gfam_4224
CBS168_04894;1005.peg.4894;gfam_4224
GLRG_05031T0;0001.peg.5031;gfam_4225
CGGC5_3867;0002.peg.3858;gfam_4225
Cob_09126;0003.peg.9122;gfam_4225
CS_06756;0004.peg.6756;gfam_4225
CT04_09035;1001.peg.9035;gfam_4225
CBS495_00731;1002.peg.731;gfam_4225
CBS130_00305;1003.peg.305;gfam_4225
CBS127_01461;1004.peg.1461;gfam_4225
CBS168_00886;1005.peg.886;gfam_4225
GLRG_00507T0;0001.peg.507;gfam_4247
CGGC5_5450;0002.peg.5436;gfam_4247
Cob_10861;0003.peg.10857;gfam_4247
CS_07890;0004.peg.7890;gfam_4247
CH063_04691T0;0005.peg.4691;gfam_4247
CT04_04333;1001.peg.4333;gfam_4247
CBS495_02889;1002.peg.2889;gfam_4247
CBS130_00094;1003.peg.94;gfam_4247
CBS127_03207;1004.peg.3207;gfam_4247
CBS168_04899;1005.peg.4899;gfam_4247
Cob_10859;0003.peg.10855;gfam_4259
CS_07891;0004.peg.7891;gfam_4259
CT04_04351;1001.peg.4351;gfam_4259
CBS495_02887;1002.peg.2887;gfam_4259
CBS130_00096;1003.peg.96;gfam_4259
CBS127_03205;1004.peg.3205;gfam_4259
CBS168_04901;1005.peg.4901;gfam_4259
CGGC5_794;0002.peg.793;gfam_4262
CH063_15253T0;0005.peg.15253;gfam_4262
GLRG_00510T0;0001.peg.510;gfam_4267
CGGC5_5453;0002.peg.5439;gfam_4267
Cob_10858;0003.peg.10854;gfam_4267
CS_07893;0004.peg.7893;gfam_4267
CT04_04355;1001.peg.4355;gfam_4267
GLRG_05144T0;0001.peg.5144;gfam_4298
CGGC5_7072;0002.peg.7047;gfam_4298
Cob_04057;0003.peg.4055;gfam_4298
CS_10333;0004.peg.10333;gfam_4298
CH063_14944T0;0005.peg.14944;gfam_4298
CT04_09303;1001.peg.9303;gfam_4298
CBS495_12547;1002.peg.12547;gfam_4298
CBS130_01546;1003.peg.1546;gfam_4298
CBS127_06970;1004.peg.6970;gfam_4298
CBS168_03615;1005.peg.3615;gfam_4298
CGGC5_3297;0002.peg.3289;gfam_4325
GLRG_05208T0;0001.peg.5208;gfam_4338
Cob_03989;0003.peg.3987;gfam_4338
CH063_02491T0;0005.peg.2491;gfam_4338
CT04_06492;1001.peg.6492;gfam_4338
CBS495_06631;1002.peg.6631;gfam_4338
CBS130_04242;1003.peg.4242;gfam_4338
CBS127_03977;1004.peg.3977;gfam_4338
CBS168_09176;1005.peg.9176;gfam_4338
CH063_15297T0;0005.peg.15297;gfam_4365
CH063_13754T0;0005.peg.13754;gfam_4373
GLRG_05265T0;0001.peg.5265;gfam_4379
CS_07227;0004.peg.7227;gfam_4379
GLRG_05277T0;0001.peg.5277;gfam_4383
CGGC5_1656;0002.peg.1652;gfam_4383
Cob_03919;0003.peg.3917;gfam_4383
CS_13211;0004.peg.13211;gfam_4383
CH063_13352T0;0005.peg.13352;gfam_4383
CT04_09240;1001.peg.9240;gfam_4383
CBS495_05805;1002.peg.5805;gfam_4383
CBS130_04314;1003.peg.4314;gfam_4383
CBS127_07776;1004.peg.7776;gfam_4383
CBS168_09930;1005.peg.9930;gfam_4383
CBS127_08425;1004.peg.8425;gfam_4385
CBS168_02971;1005.peg.2971;gfam_4385
CT04_07850;1001.peg.7850;gfam_4390
CBS495_03714;1002.peg.3714;gfam_4390
CBS130_09041;1003.peg.9041;gfam_4390
CBS127_08448;1004.peg.8448;gfam_4390
CBS168_02996;1005.peg.2996;gfam_4390
GLRG_05331T0;0001.peg.5331;gfam_4395
Cob_01061;0003.peg.1060;gfam_4395
CS_06342;0004.peg.6342;gfam_4395
CH063_08634T0;0005.peg.8634;gfam_4395
CT04_12396;1001.peg.12396;gfam_4395
CBS495_03694;1002.peg.3694;gfam_4395
CBS130_11306;1003.peg.11306;gfam_4395
CBS127_08468;1004.peg.8468;gfam_4395
CBS168_03016;1005.peg.3016;gfam_4395
GLRG_05332T0;0001.peg.5332;gfam_4396
CGGC5_474;0002.peg.473;gfam_4396
Cob_01062;0003.peg.1061;gfam_4396
CS_06343;0004.peg.6343;gfam_4396
CH063_16029T0;0005.peg.16029;gfam_4396
CT04_07825;1001.peg.7825;gfam_4396
CBS495_03693;1002.peg.3693;gfam_4396
CBS130_11305;1003.peg.11305;gfam_4396
CBS127_08469;1004.peg.8469;gfam_4396
CBS168_03017;1005.peg.3017;gfam_4396
GLRG_05336T0;0001.peg.5336;gfam_4397
CGGC5_8596;0002.peg.8565;gfam_4397
Cob_01072;0003.peg.1071;gfam_4397
CS_06346;0004.peg.6346;gfam_4397
CH063_15051T0;0005.peg.15051;gfam_4397
CT04_12391;1001.peg.12391;gfam_4397
CBS495_03689;1002.peg.3689;gfam_4397
CBS130_11301;1003.peg.11301;gfam_4397
CBS127_08473;1004.peg.8473;gfam_4397
CBS168_03021;1005.peg.3021;gfam_4397
GLRG_05346T0;0001.peg.5346;gfam_4399
CGGC5_7354;0002.peg.7329;gfam_4399
Cob_02369;0003.peg.2367;gfam_4399
CT04_09520;1001.peg.9520;gfam_4399
CBS495_11390;1002.peg.11390;gfam_4399
CBS130_01644;1003.peg.1644;gfam_4399
CBS127_06873;1004.peg.6873;gfam_4399
CBS168_03518;1005.peg.3518;gfam_4399
CGGC5_1282;0002.peg.1280;gfam_4399
CH063_01542T0;0005.peg.1542;gfam_4399
GLRG_05348T0;0001.peg.5348;gfam_4400
CGGC5_14687;0002.peg.14617;gfam_4400
Cob_01032;0003.peg.1031;gfam_4400
CS_06360;0004.peg.6360;gfam_4400
CH063_10735T0;0005.peg.10735;gfam_4400
CT04_07791;1001.peg.7791;gfam_4400
CBS495_03675;1002.peg.3675;gfam_4400
CBS130_11287;1003.peg.11287;gfam_4400
CBS127_08487;1004.peg.8487;gfam_4400
CBS168_03035;1005.peg.3035;gfam_4400
GLRG_05360T0;0001.peg.5360;gfam_4405
CS_05909;0004.peg.5909;gfam_4405
CH063_11231T0;0005.peg.11231;gfam_4405
CT04_07787;1001.peg.7787;gfam_4405
CBS495_03661;1002.peg.3661;gfam_4405
CBS130_08106;1003.peg.8106;gfam_4405
CBS127_09270;1004.peg.9270;gfam_4405
CBS168_04818;1005.peg.4818;gfam_4405
GLRG_05365T0;0001.peg.5365;gfam_4407
CS_05913;0004.peg.5913;gfam_4407
GLRG_05368T0;0001.peg.5368;gfam_4409
CGGC5_5146;0002.peg.5132;gfam_4409
CH063_12040T0;0005.peg.12040;gfam_4409
CT04_06747;1001.peg.6747;gfam_4409
CBS495_03654;1002.peg.3654;gfam_4409
CBS130_08099;1003.peg.8099;gfam_4409
CBS127_09263;1004.peg.9263;gfam_4409
CBS168_11194;1005.peg.11194;gfam_4409
GLRG_05395T0;0001.peg.5395;gfam_4428
CGGC5_5172;0002.peg.5158;gfam_4428
Cob_11795;0003.peg.11790;gfam_4428
CS_01726;0004.peg.1726;gfam_4428
CH063_08712T0;0005.peg.8712;gfam_4428
CT04_11047;1001.peg.11047;gfam_4428
CBS495_12109;1002.peg.12109;gfam_4428
CBS130_08723;1003.peg.8723;gfam_4428
CBS127_12691;1004.peg.12691;gfam_4428
CBS168_02463;1005.peg.2463;gfam_4428
GLRG_05419T0;0001.peg.5419;gfam_4446
CT04_02129;1001.peg.2129;gfam_4446
CBS495_06852;1002.peg.6852;gfam_4446
CBS130_07221;1003.peg.7221;gfam_4446
CBS127_01298;1004.peg.1298;gfam_4446
CBS168_02487;1005.peg.2487;gfam_4446
GLRG_05463T0;0001.peg.5463;gfam_4473
CGGC5_5220;0002.peg.5206;gfam_4473
Cob_01131;0003.peg.1130;gfam_4473
CS_01794;0004.peg.1794;gfam_4473
CH063_07792T0;0005.peg.7792;gfam_4473
CT04_07922;1001.peg.7922;gfam_4473
CBS495_12025;1002.peg.12025;gfam_4473
CBS130_07268;1003.peg.7268;gfam_4473
CBS127_01252;1004.peg.1252;gfam_4473
CBS168_06285;1005.peg.6285;gfam_4473
Cob_11192;0003.peg.11188;gfam_4476
CS_01667;0004.peg.1667;gfam_4476
CH063_11473T0;0005.peg.11473;gfam_4476
CT04_08832;1001.peg.8832;gfam_4476
CBS495_02843;1002.peg.2843;gfam_4476
CBS130_00149;1003.peg.149;gfam_4476
CBS127_03161;1004.peg.3161;gfam_4476
CBS168_11347;1005.peg.11347;gfam_4476
Cob_09879;0003.peg.9875;gfam_4479
Cob_01802;0003.peg.1800;gfam_4485
CH063_05915T0;0005.peg.5915;gfam_4485
CH063_08983T0;0005.peg.8983;gfam_4503
GLRG_05546T0;0001.peg.5546;gfam_4508
CGGC5_1801;0002.peg.1797;gfam_4508
Cob_00784;0003.peg.783;gfam_4508
CS_05417;0004.peg.5417;gfam_4508
CT04_11565;1001.peg.11565;gfam_4508
CBS495_03170;1002.peg.3170;gfam_4508
CBS130_02306;1003.peg.2306;gfam_4508
CBS127_03339;1004.peg.3339;gfam_4508
CBS168_04066;1005.peg.4066;gfam_4508
GLRG_05560T0;0001.peg.5560;gfam_4512
CGGC5_6263;0002.peg.6243;gfam_4512
Cob_00777;0003.peg.776;gfam_4512
CS_05426;0004.peg.5426;gfam_4512
CH063_14573T0;0005.peg.14573;gfam_4512
CT04_04387;1001.peg.4387;gfam_4512
CBS495_03052;1002.peg.3052;gfam_4512
CBS130_02315;1003.peg.2315;gfam_4512
CBS127_03348;1004.peg.3348;gfam_4512
CBS168_04057;1005.peg.4057;gfam_4512
CGGC5_6251;0002.peg.6231;gfam_4518
Cob_00765;0003.peg.764;gfam_4518
CS_05438;0004.peg.5438;gfam_4518
CT04_04393;1001.peg.4393;gfam_4518
CBS495_03040;1002.peg.3040;gfam_4518
CBS130_02327;1003.peg.2327;gfam_4518
CBS127_03360;1004.peg.3360;gfam_4518
CBS168_04045;1005.peg.4045;gfam_4518
GLRG_05587T0;0001.peg.5587;gfam_4522
CGGC5_2276;0002.peg.2271;gfam_4522
Cob_00748;0003.peg.747;gfam_4522
CS_12282;0004.peg.12282;gfam_4522
CH063_15412T0;0005.peg.15412;gfam_4522
CT04_04384;1001.peg.4384;gfam_4522
CBS495_03021;1002.peg.3021;gfam_4522
CBS130_02346;1003.peg.2346;gfam_4522
CBS127_03379;1004.peg.3379;gfam_4522
CBS168_04026;1005.peg.4026;gfam_4522
GLRG_05592T0;0001.peg.5592;gfam_4523
CGGC5_2326;0002.peg.2320;gfam_4523
GLRG_05615T0;0001.peg.5615;gfam_4533
CS_09938;0004.peg.9938;gfam_4533
CH063_08235T0;0005.peg.8235;gfam_4533
CT04_10371;1001.peg.10371;gfam_4533
CBS495_02980;1002.peg.2980;gfam_4533
CBS130_02388;1003.peg.2388;gfam_4533
CBS127_03420;1004.peg.3420;gfam_4533
CBS168_03985;1005.peg.3985;gfam_4533
GLRG_05648T0;0001.peg.5648;gfam_4558
